"row ID","TruePositives","FalsePositives","TrueNegatives","FalseNegatives","Recall","Precision","Sensitivity","Specifity","F-measure","Accuracy","Cohen's kappa"
"6",19,0,14984,3,0.8636363636363636,1.0,0.8636363636363636,1.0,0.9268292682926829,,
"7",3,0,15003,0,1.0,1.0,1.0,1.0,1.0,,
"8",3,0,15003,0,1.0,1.0,1.0,1.0,1.0,,
"9",3,0,15003,0,1.0,1.0,1.0,1.0,1.0,,
"Overall",,,,,,,,,,0.974276955884313,0.9543580434745231
"0",5810,5486,2024,1686,0.7750800426894343,0.5143413597733711,0.7750800426894343,0.2695073235685752,0.618348233290762,,
"1",1669,2038,6609,4690,0.2624626513602768,0.4502292959266253,0.2624626513602768,0.7643113218457268,0.33161136499105903,,
"2",0,3,14279,724,0.0,0.0,0.0,0.9997899453858003,NaN,,
"3",0,0,14698,308,0.0,,0.0,1.0,,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.49840063974410237,0.03403801420565011
"0",5023,4321,3189,2473,0.6700907150480256,0.5375642123287672,0.6700907150480256,0.42463382157123836,0.5965558194774347,,
"1",2689,2970,5677,3670,0.4228652303821356,0.4751722919243683,0.4228652303821356,0.6565282757025558,0.4474954235313696,,
"2",0,3,14279,724,0.0,0.0,0.0,0.9997899453858003,NaN,,
"3",0,0,14698,308,0.0,,0.0,1.0,,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.5139277622284419,0.08137576793232781
"0",5487,4548,2962,2009,0.7319903948772679,0.5467862481315396,0.7319903948772679,0.3944074567243675,0.6259768410244709,,
"1",2485,2483,6164,3874,0.3907847145777638,0.5002012882447665,0.3907847145777638,0.7128483867237192,0.4387746093405139,,
"2",1,1,14281,723,0.0013812154696132596,0.5,0.0013812154696132596,0.9999299817952668,0.0027548209366391185,,
"3",0,1,14697,308,0.0,0.0,0.0,0.9999319635324534,NaN,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.5313208050113288,0.10837049934808107
"0",5452,4458,3052,2044,0.7273212379935966,0.5501513622603431,0.7273212379935966,0.40639147802929426,0.6264506492014248,,
"1",2574,2518,6129,3785,0.40478062588457303,0.5054988216810683,0.40478062588457303,0.7088007401410894,0.4495677233429395,,
"2",2,2,14280,722,0.0027624309392265192,0.5,0.0027624309392265192,0.9998599635905335,0.005494505494505494,,
"3",0,0,14698,308,0.0,,0.0,1.0,,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.5349860055977609,0.11644316928164222
"0",5539,4304,3206,1957,0.7389274279615795,0.5627349385349995,0.7389274279615795,0.4268974700399467,0.6389065113328335,,
"1",2683,2475,6172,3676,0.42192168579965406,0.5201628538193098,0.42192168579965406,0.7137735630854631,0.4659199444299731,,
"2",1,4,14278,723,0.0013812154696132596,0.2,0.0013812154696132596,0.9997199271810671,0.0027434842249657067,,
"3",0,0,14698,308,0.0,,0.0,1.0,,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.5479808076769292,0.14172664307943994
"0",5668,4232,3278,1828,0.756136606189968,0.5725252525252525,0.756136606189968,0.43648468708388816,0.6516440561048518,,
"1",2788,2314,6333,3571,0.4384337159930807,0.546452371618973,0.4384337159930807,0.7323927373655603,0.4865195009161504,,
"2",2,1,14281,722,0.0027624309392265192,0.6666666666666666,0.0027624309392265192,0.9999299817952668,0.005502063273727647,,
"3",0,1,14697,308,0.0,0.0,0.0,0.9999319635324534,NaN,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.5636412101825936,0.17097236837462615
"0",5684,4112,3398,1812,0.7582710779082177,0.5802368313597387,0.7582710779082177,0.45246338215712384,0.657413832986352,,
"1",2874,2330,6317,3485,0.45195785500864916,0.5522674865488086,0.45195785500864916,0.7305423846420724,0.49710282798581684,,
"2",2,1,14281,722,0.0027624309392265192,0.6666666666666666,0.0027624309392265192,0.9999299817952668,0.005502063273727647,,
